text,label
Teach Different: iTeach Therefore iAm http://t.co/yozd8HCx @apple @teachforus @teachforamerica #ipad #stevejobs,irrelevant
"Microsoft's CEO, Steve Ballmer critics the user friendliness of Android. #Android #Google #Microsoft #WP7 http://t.co/rbEv95eE",neutral
"The debate is, am I allowed to use my BB pen at #Microsoft?",neutral
Με συγχισες #google σιχτιρια! Για αυτο κ ποτε δν θα δεχτω να δουλεψω σε σενα που να χτυπιεσαι :Ρ,irrelevant
"#Job #ICT IT-Supporter/-in 50%: Universität Zürich, Zürich http://t.co/IzFSsjgo #Microsoft #IT",irrelevant
"RT @MichaelKroker: Steve Ballmer: #Nokia to reveal multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.c ...",neutral
AsiaClassifiedToday: AdAsia 2011: A heavy dose for the creative minds - http://t.co/ZJ9k6FW6: A... http://t.co/BVaY8XPB #asia #google #ads,irrelevant
RT @raovallab: How #Google Ventures Chooses Which #Startups Get Its $200 Million http://t.co/UGsBdxQm via @mashbusiness @mashable,neutral
Programa de Estágio Microsoft - Inscrava-se ou Indique para um amigo: http://t.co/r1aVtYOf #estágio #Microsoft,irrelevant
"Ha! The demo fail is still resonating.. Kinda funny, but on a global scale. Cool feature, though! #android #google #galaxynexus",neutral
@simonsays_payme @KaleMurphy @chatoney #twitter addict.. Tweeting while being a Lil BITCH #jerkoffmore #KYS #SMILE http://t.co/7JDvu514,neutral
&gt; 4 mln iPhones verkocht in eerste weekend: http://t.co/1pPZz1oX (via @apple),irrelevant
My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!,negative
Going in with #mikedunn one of the #chosenfewdjs all in with #chicago #housemusic! Might want to #google him!,neutral
@samsung and @apple never rest as they battle in court yet again over tablets.(not the pills),neutral
Screened by RepRisk – #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft,negative
"RT @RBReich: I don't know who needs to hear this, but the cost of the Green New Deal is less than the cost of losing our planet to climate…",negative
Creating #Pareto charts using #Microsoft #Excel http://t.co/B59lPyCS,neutral
RT @zonaredcom: #Microsoft tiene un proyecto secreto para Kinect con las películas de #Pixar como protagonistas: http://t.co/0HhcjEgF,irrelevant
What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR  #google #books,neutral
"El nuevo Samsung Galaxy NEXUS, tiene Desbloqueo del teléfono por reconocimiento facial!!!! | Impresionante #IceCreamSandwich #google",irrelevant
Take time to sign this and also please pass it on. Thank You : http://t.co/euW1RSnb R.I.P Jeremey Latiola. #steve jobs #microsoft,neutral
RT @olafiolio: Hallelujah! RT @sammydekeijne Voor links van Martin #Microsoft zijn QR codes dan weer wel handig..in een publiek zoals di ...,irrelevant
"RT @twandroid: Et de 3 #fails, mais au moins c'est du vrai direct #google #nexusprime",irrelevant
"http://t.co/h1IH7FN6 مايكروسوفت تقوم بتطوير تقنية تمكنك من استخدام يدك كهاتف

#Technology #Microsoft #NeW",irrelevant
Vertical Solutions is giving away a #microsoft office pro pack at the #2011solutions conference! Stop by their booth for a chance to win!,neutral
#Google Google: Galaxy Nexus Seite ist online + Teaser-Video (Caschys Blog): 05:30 Uhr und die Galaxy Nexus Seit... http://t.co/kn18pgCD,irrelevant
"RT @bootsie5: ""Green dream or whatever"": Nancy Pelosi dismisses Alexandria Ocasio-Cortez's ""New Deal"" climate plan | https://t.co/UfZkgEoo5…",positive
"ابرز مميزات Android 4.0 
موجوده بهذا الفديو 
http://t.co/ZE4BZfph
#google #android @Abdullah347",irrelevant
Quem não tem um #TWITTER que atire a primeira pedra!,irrelevant
20% searches on  #Google  are related to location. 33% mobile search queries have local intent.,neutral
How #Apple eclipsed #Microsoft http://t.co/dL9CRCZy,negative
Why is #Google whoring for SAMSUNG? #ICS,negative
Microsoft applies for celebrity search patent #microsoft #bing http://t.co/WABa8K9B,neutral
I hate my @apple computer.  Thats 3500 dollars down the drain.,negative
like i don’t leave the house except to go to appointments or grocery shopping and this lady gallivanting around on… https://t.co/r9J5CbtDqk,negative
"@JorgeHillcoat Hola Jorge, todo bien ? Me alegro que le estes metiendo onda a #Twitter ! Mañana te cuento .. Me jodi el tobillo .. Abrazo !",irrelevant
Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft,neutral
"RT @modalnho: New mov: ""ショウケース@apple store 銀座"" 記録 / starring:ichiro_, REPEAT PATTERN, moda → http://t.co/u82a1Ivk",irrelevant
Creating #Pareto charts using #Microsoft #Excel http://t.co/B6rYS5gX,neutral
@Omardelos @RonaldElApostol Hace un tiempo q el varon tira su rema 11x17 aqui en #Twitter :D,irrelevant
#android El nuevo Android de Google: Galaxy Nexus con Ice Cream Sandwich 4.0: Menuda madrugada del 19 de... http://t.co/wjCcDIAb #google,irrelevant
#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename “Concero” http://t.co/TSYXWdKh  #Cloud,neutral
#Google Google stellt das Galaxy Nexus vor (GoogleWatchBlog): Heute Nacht hat Google aus Hongkong das nächste Ne... http://t.co/vkyYY2RO,irrelevant
"@BenFolds p.s. I would have never used the word ""playa"" over ""player"" if #Twitter wasn't so restrictive...",neutral
"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/Ja9sEesh #neowin",neutral
iSteps @apple store bologna http://t.co/WjjBq7Ae,neutral
Niggas be in they feelings on #twitter hella funny,neutral
#Mango shows #Microsoft still has the taste for smartphone success #Apple #Google http://t.co/C4fy2ffj,irrelevant
Voici un très bon résumé de l'annonce du #GalaxyNexus de #Google http://t.co/O0bh5nBp,irrelevant
RT @CNNEE: #Skype ya es parte de #Microsoft http://t.co/f54UXNwi,irrelevant
"Forget Siri, there is still no beating speech commands on @windowsphone: http://t.co/19GAjSGi #wp7 #mango #tellme #microsoft #siri",positive
@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US,neutral
"@SmartKeitai Yeah I saw it, @Google is taking seriously what #Microsoft has done with #Metro UI but yeah looks good Android 4.0",positive
#twitter #detik Ali Imron dan Imam Samudra Survei Paddys Pub http://t.co/otUl1ujQ,irrelevant
"#Google and #Samsung unveil #Galaxy #Nexus, #Android 4 at event: http://t.co/oTqfW9XQ | #CTIA #Hong #Kong #conference #environments",neutral
#Home #Depot Gives #DIY Shoppers More Tools to Get the Job Done http://t.co/K4zeZSin #Distribution #VMI #homedepot #Microsoft #WindowsPhone,irrelevant
Die #Apple Story heute Abend in #DOK auf #SF1 war ziemlich beeindruckend R.I.P. #Stevejobs - doch wo wäre Apple heute ohne #Microsoft ?,irrelevant
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 19,neutral
RT @idtheftprotect: #Microsoft has frozen some #Xbox Live (XBL) accounts after online gamers report they have been hacked. http://t.co/M ...,negative
RT @evolvedtarot: My therapist always warns me that with every level of growth comes a piece of my past to release. That includes anything…,negative
"RT @Nistha3101: I have done my bit from my side 11/50 ✅ dream to plant trees.

#Plants4SSR I am sure you r happy somewhere in heaven...!!!…",positive
#Android #Google Android 4.0 Ice Cream Sandwich SDK now Available for Download http://t.co/Fue4VXxe #DhilipSiva,neutral
I am crazy about #iOS5 . The photo cropping is the best! @apple,positive
Apparently @Apple genius training doesn't extend to clocks & service. They're half an hour late for my appointment and couldn't let me know?,negative
@KylieMessier yeahh you did! It was about time. Caught the #twitter bug and now i'm hooked!,positive
#Microsoft presenta un teclado #touch sobre cualquier superficie  http://t.co/mU1FdIhF,irrelevant
"Steve Ballmer, #Microsoft's chief executive believes that #Google's #Android mobile phones for being too complicated. What do you...",neutral
"yes, i am live tweeting my @apple tech support call. Isn't this fun?",neutral
Some people should not post replies in #Google+ threads. Their posts only continue to weaken their creditbility.,neutral
"RT @TheMacMob: Sprint, Verizon & AT&T @Apple Stores http://t.co/ZOzR0UUz",neutral
#Google #Ice Cream Sandwich (#Android 4.0): a #hands_on #screenshot #gallery http://t.co/61bZRSWI via @engadget,neutral
"RT @Crazy_Golfer: ""If you lose followers on #Twitter don't worry even Jesus lost followers"" ~Unknown #quote via @smqueue",neutral
@apple pratet om en versjon av iPod touch til barn. De ombestemte seg da tittelen nærmet seg #iTouch Kids.,irrelevant
RT @twandroid: Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime,irrelevant
Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/8THqSRBd via @calumo,neutral
"@robert_terpstra no worries bud, ps: they're saying that the 4s is having a lot of network issues right now. (I'm @apple for mac problems)",negative
"I gave a try to Windows 8 Dev. Preview and it was good but the UI is way too messy right now, waiting for the Beta #microsoft #windows8",negative
@BADDchikkENT See What I Mean #Twitter o_O,neutral
"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps""",neutral
"RT @NeowinFeed: Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/nwMbseVm #neowin",neutral
"I'm starting to get really concerned, sending hashtags in emails :P #twitter is taking over our lives :D",positive
サムスン、Googleと共同でGoogleリファレンス機「Galaxy Nexus」を正式発表、11月に世界各地で発売　http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus,irrelevant
#Microsoft CEO Steve Ballmer  anatusi Android!!!! aiii http://t.co/vO9mf1g5,irrelevant
Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,negative
"wasn't impressed with the #iPhone4S and now not impressed with the #GalaxyNexus, so let's see what #Nokia - #Microsoft have to offer...",neutral
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/zYKEr3ax via @engadget,neutral
Tendremos nueva interfaz de #google #calendar,irrelevant
Here's what we know about the #GalaxyNexus http://t.co/7bYXbQVY #google #android,neutral
Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously.,negative
Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU,neutral
Thanks again #microsoft for wasting more of my time. Apple&gt;windows http://t.co/GNy9G07B,negative
"RT @HisNameMaur: You deserve every bit of happy, I pray this feeling last 4 ever 💙 https://t.co/WDsLPxA2di",positive
“@AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/jXhFHPTJ”,neutral
@apple has changed life.,positive
The new @apple #find my friends app is great.... except the part where you have to log in everytime. Get back to me when this is changed...,neutral
"#twitter #detik Ada Ledakan, TransJ Pinang Ranti-Pluit Tetap Beroperasi http://t.co/is9X23JR",irrelevant
#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google,positive
"With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!",positive
"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/DGGsNOh2",neutral
"Karate kid, skittles and cranberry juice. Goodnight #twitter",neutral
@kingashu1008 We will never be able overcome this irreparable loss. He was a genius beyond doubt. People like him a… https://t.co/xiFgsEX64a,negative
Sleep time. #twitter off,neutral
Why do I always blow up #twitter at like 1am? #sorryfollowers,neutral
"Goodnight, #Twitter.",neutral
"Good dev opportunities at #Microsoft UX Tour, Helsinki Finland http://t.co/hCKJXz4K",positive
"RT @guuuif: Meu twitter tá ficando velho já, My #twitter age is 285 days 8 hours 52 minutes 40 seconds",irrelevant
#microsoft inizia a creare un ponte tra il digitale e la fisica. Incredibile. http://t.co/9yZ1vU5f,irrelevant
"RT @sarahjeffery: Anyone else feeling a heavy blanket of anxiety in regards to the climate crisis 😓 how do we sit with that feeling, do som…",negative
As mainly a #Microsoft #business user is it OK to like #IBM #ibmconnections ?,neutral
Bill Gates to testify in Novel v. #Microsoft antitrust laws#UI t http://t.co/H0GscVZR,neutral
"@Bestbuy or @Apple to purchase my imac, iPad, and printer? #StudentDiscounts?",neutral
@pnt21 ドンマイー@(・●・)@Apple社保証薄いから気をつけてね,irrelevant
"So @apple the new iMessage is great and all, but is there a way to default to SMS when I'm not on wifi? I have limited data.",neutral
#Android #Google Meet the Samsung Galaxy Nexus and Ice Cream Sandwich http://t.co/2VWXzReW #DhilipSiva,neutral
U pick Camera&Iphone4s orCamera&Ipad2?????????????? @apple,neutral
"RT @yohjaem: the long wait is finally over! our chacha, let's be happy and only create happy memories... we will always stay by your side t…",positive
RT @Flipbooks: #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/HIbjxHVD rt @TferThomas #Technology #Tech,neutral
#iOS5 update submitted to @apple! Thanks for all the support!,positive
"Necesito editar un archivo y no puedo, solución #Microsoft, no lo edites que estupides",irrelevant
RT @Androidheadline Three UK to carry the Samsung Galaxy Nexus http://t.co/bLtq3VrK #android #Samsung #UK #telecom #biznews #Google #news,neutral
"#Microsoft Excel Tips: How To Alternate the Color Between Rows #tips 
http://t.co/WJWREFjJ",neutral
"dammit, listening to siri is making me want to upgrade. well played @apple.",positive
"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/nvNns7VR",neutral
ICS #android is going to kill both Mango #wmp #microsoft and #rimm.  it already killed webOS and Nokia OS...,negative
"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/UGPTuUcZ",neutral
#NuevaEscuela #InternetHighSchoolOfEducation#001InThisWorld con el Director #Google y los mejores profesores #SanWikipedia y #Yahoo!Answers,irrelevant
"@gsmarena_com Talk, talk, talk... release the phone already, before they are completely obsolete #Nokia #Microsoft",neutral
RT @derryXOwners: I like #twitter,positive
YA SE PRENDIO LA MECHA ENTRE MEXICO vs ECUADOR #TWITTER! EL PARTIDO TERMINO PRENDIDO Y AHORA POR #MichaelJacksonQuiñonez LO CREEN OFENSIVO!!,irrelevant
#Android #Google Samsung Galaxy Nexus release details still in short supply http://t.co/s6A7Y9WT #DhilipSiva,neutral
#Microsoft researchers want to turn your hand into a touchscreen: http://t.co/UoPSyLTO | #Institute #University #accuracy #applications,neutral
Puta pero da Wueba dormirse....Bueno mejor sigo en #Twitter..jejeje :),irrelevant
How #Apple eclipsed #Microsoft. http://t.co/WU9bFI1h,negative
New Galaxy Nexus: OS Improvements -  Data Usage tools inbuilt #nexus #samsung #google #android bit.ly/nEJbyE,positive
#Android #Google Android 4.0 SDK now available http://t.co/HI1cQ2si #DhilipSiva,neutral
AbOut TO BAMMER On #Twitter,neutral
#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn,neutral
"Psa 100:3 Know ye that the Lord he is God: it is he that hath made us, and not we ourselves; we are his people, and… https://t.co/RIWv3bECR7",negative
RT @reallyhotpants: The fed was pumping a trillion dollars a fucking *day* into the stock market while the government gave regular people a…,negative
#Twitter to Reformat All URLs With T.co	http://t.co/WQh2pHEA,neutral
New post: Touch Everywhere http://t.co/KKDup8v1 #microsoft #research #touch,neutral
Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/L5m9uwD7 #neowin,neutral
#Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/HIbjxHVD rt @TferThomas #Technology #Tech,neutral
It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!,positive
On Google+ then go here http://t.co/SxmLkaRR #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral
#stupid fucking #Twitter #Twitterapp give me my Damn #mentions NOOWWWWWW!!!!! UGH! #DRAWLIN AS ALWAYS #TMW #PROMOALLDAY #FOLLOWLIMITISGAY TO,negative
"RT @PancakeFM: There must be a polar opening tonight! Shortwave stations from Romania, Moldova, and Greece and coming in quite strong!

Rad…",positive
You need to ask #Siri her favorite color and the average speed of an unladen swallow. Seems Someone @apple is a Monty python fan,neutral
"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" #fbf11 #publaunch @MikeShatzkin http://t.co/1ndxcMO1",neutral
Loving #iOS5 !! #awesome @Apple,positive
Possibilité de voir les mises à jour (un peu comme Sony Ericsson avec l'intégration Facebook) #google #nexusprime,irrelevant
#android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wowww..  #google,positive
Lemme just say iOS5 is mad cool BUT it needs A LOT of bug fixes @Apple,neutral
"#Microsoft discontinued product named #ENSEMBLE STUDIOS on October 14, 2011. Review and comment: http://t.co/eJ8a2Msm",neutral
"@TebanRk @criszambrano23 oí a estos menes ome, cuando he dicho ""jajaja, patos?"" en el #twitter?... Jamás!!",irrelevant
RT @evolvedtarot: My therapist always warns me that with every level of growth comes a piece of my past to release. That includes anything…,negative
Hey parents!Did you know about the free tools from #Microsoft that help keep your kids safe online?Live Family Safety http://t.co/5pk1et6r,positive
#Twitter Off n.n,neutral
"RT @NWPinPDX: Rudy Giuliani is making an ass of himself on @MSNBC right now. Won’t answer questions, can’t quite keep both eyes open at onc…",negative
"#HEUTE - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/3QXy2Zo4",neutral
@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?,neutral
Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/QcDddYrn,neutral
RT @BeautyNda_Beast don’t waste your time on a guy that isn’t willing to waste his time on you #Google,irrelevant
Nokia employees still worried that Elop is a Microsoft mole http://t.co/n4Cpu3vj #microsoft #windows,negative
@mcp111 @apple @AppStore Why are you asking us? Apple don't read messages on Twitter... and Apple aren't @Apple either,neutral
"Yeah, there's no @apple twitter account.",neutral
Doesn't #Microsoft Research's new touch technology resemble a lot the one developed by Pranav Mistry in ~2009? http://t.co/yZ9xGQGM,neutral
Jus updated my computer to Windows 7 .....I'm on thanks to #microsoft,positive
#Microsoft Announces New “Playful Learning” Titles - Wired News : http://t.co/nN8oietT #av,neutral
#Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/3IrWp4ct vía @iHerreros,irrelevant
twitter people when someone blocks u can they see ur twitts direct to them? #twitter,neutral
"""#Microsoft details Windows 8 search improvements"" - via @SlashGear http://t.co/JCawWRzQ",positive
I open the past It's time for the time! The Kicker of exultant joy because We want the mucky-muck man?,negative
اعرف الكثير عن نظام ايسكريم ساندويتش http://t.co/Fzjd2Zx1 #android #google,irrelevant
@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it.,neutral
"RT @leahstokes: If you're looking at the photos from the West Coast and thinking, ""wow how terrible for *them*.""

Remember: You don't live…",positive
RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple,positive
Puta! No se por que traje los cuadernos para estudiar a la cama si sigo en #twitter #OhShit! T_T,irrelevant
GN #Twitter Homies,neutral
"hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google",positive
"Hello !!! Centuries past till to write on #twitter !!!
Love you !!! :)",neutral
RT @UFWupdates: Erick shared this photo arriving to work in King City CA. He shares “There is nothing heroic about what we do. We work out…,positive
"""You don't have to be a computer scientist to use a Windows Phone,"" said #Microsoft 's #SteveBallmer, ""but you do to use an Android phone.""",neutral
"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps",neutral
For all the bookworms out there! http://t.co/Mx2bMy3o #Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries #technews,neutral
Awesome! @TommyLee is moving to #Vancouver as Dev Evangelist for #Microsoft - we finally get a local,positive
"#Microsoft #Werk Sharepoint specialist, Groningen - Het gaat om het verder uitbouwen van een portal en om SharePoint... http://t.co/Ytq1Kv5d",irrelevant
Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f,negative
Bitch please your vagina has been used more than #google .,neutral
"@jackiestone1 yes! Tech peeps talk so much about algorithms, but tech should always tie back to people. @apple proves this #imediasummit",neutral
RT @Startpack_en: Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t. ...,neutral
"Unbelievable Data Usage info on Ice Cream Sandwich

#icecreamsandwich #googland #google #android #ics",positive
#Twitter Thank you.Read those great tweets.helps live better! :) Bows.,neutral
@joffrey c'est vrai que le message est pas très clair dans cette pub #Microsoft,irrelevant
#Android #Google Android Beam finally makes NFC social http://t.co/P9PMpCFl #DhilipSiva,neutral
pensando seriamente em excluir meu #twitter,irrelevant
Google encrypts searches: http://t.co/q8inLdFy #Google,neutral
#Microsoft's Steve Ballmer attacks #Android phones (Telegraph) - http://t.co/9wbIy1Er,neutral
Cyclone II 1.0.2 http://t.co/n6LR23KJ #c++ #microsoft #music,neutral
#google you do have a journ degree correct? RT @SZimms: Who know how to format an annotated bibliography in APA style?,irrelevant
"@thejcurt unlocking it at @apple store. RIP, Mr. Jobs.",neutral
"OmniTouch, el nuevo invento de #Microsoft permitirá usar un teclado en cualquier superficie.  http://t.co/Rf9moB8q",irrelevant
RT @twandroid: Les notifications sont visibles depuis le lockscreen #google #nexusprime,irrelevant
[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry,negative
"Instant photo sharing and the people app are what's best in Ice Cream Sandwich, IMO. #google #ics",positive
"Pobres losers los que ponen en FB esto no es #Twitter, ósea no comparen por favor...",irrelevant
HAPPY BIRTHDAY NIALL! i love you! you are amazing! i hope this year brings you such joy and success! i hope you hav… https://t.co/J8b79SIDIZ,positive
How to use search folders to organise your emails in #Microsoft #Outlook - http://t.co/NuMm5N3U,neutral
"RT @WhoresofYore: I’m think it says Phil Cunt was a ‘boatsman’ (top listing), but I could be wrong. Do let me know if you read this differe…",negative
"#TOMANOCU EU SIGO GENTE QE SO POSTA COISA EN CANADEIS, UOL, #twitter doido --`",irrelevant
Cualquier contenido en #twitter con palabras u oraciones soez el propietario no se hace responsable por daños a la moral d c/quien! #hedicho,irrelevant
:o hoy no e utilizado el #twitter para nada :s,irrelevant
"Et de 3 #fails, mais au moins c'est du vrai direct #google #nexusprime",irrelevant
"@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!",negative
Club CALUMO was FUN!  See the vidio CALUMO Blog #Denali #Microsoft #SQLServer http://t.co/Hfzf2cJe via @calumo,neutral
I have to change my homepage from @apple.  Steve Jobs looks like an owl,neutral
New Galaxy Nexus: App Improvements - Gmail  offline search of last 30 days  #nexus #samsung #google #android bit.ly/nEJbyE,positive
@PupiDalMolin Son lo mejor mis chistes los invento en el momento no como vos qe buscas en #Google,irrelevant
Hey @Apple - need more servers for Siri traffic?  I'm sure Google can help you out with that...,neutral
uff... así con el #twitter... nada que hacer al respecto #anoquesociólogo,irrelevant
"coz of fb buyin snaptu. u guys suck. come on #twitter, consider #symbian also as mobile phones. :(",irrelevant
“@RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless”,neutral
RT @laurentalbaret: [2.0] La recherche cryptée (sur #Google) étendue aux utilisateurs connectés à un service Google http://t.co/K8oalek2,irrelevant
Wow. Great deals on refurbed #iPad (first gen) models. RT: Apple offers great deals on refurbished 1st-gen iPads http://t.co/ukWOKBGd @Apple,positive
"C'est quand même une conférence, où on n'attend pas 1h30 pour avoir une nouveauté.... #google #nexusprime",irrelevant
"Windows Phone Tango and Apollo rumors suggest new screen specs
#microsoft #wp7",neutral
Palomitas #Twitter y #música,irrelevant
"mi sobrina ve un perfil sin foto en #twitter  y me dice: ¿¿¿QUIEN ES ESE HUEVO???
""""""JAJAJA,,,,",irrelevant
You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease,neutral
is #google the next innovators ?,neutral
Check out our podacst regarding Sugar's Edge In Tems Of Database Structure http://t.co/Qv4DAw7A #Microsoft CRM,neutral
RT @HowardMortman: .RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/7vZSIXpy,neutral
"I'm somewhat neutral on Olshey, he's done some good and some bad but...

Lots of Blazers Twitter wants a new GM to… https://t.co/LGsoDauqzY",positive
RT @RoseDC11: Watch this heartbreaking story happening in Australia!The QLD Premier refuses to allow this dying man’s children who are in N…,positive
"Agree ! RT @MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise soluti… (cont) http://t.co/xyWfXsDL",neutral
@apple why is my iPhone battery so crappy #fail,negative
RT @SQLServer: #Microsoft made many announcements at #SQLPass Summit. Read the blog post for a recap: http://t.co/KSgglnDC #sqlserver #s ...,neutral
He fucked them like an exultant lion and sunk his shaking easy rider into their delicious love hole. They smelt sweet.,positive
@GForbz3 ma g wass good with you!! Didn't even kno you was on #twitter when was the last time you touched down in the city??,neutral
Data Usage feature looks amazing and useful! #Google #GalaxyNexus,positive
As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad,negative
Bueno... #twitter OFF ! .... Mañanaa a casa ensamble con @NatiiGutiierrez & @pinkangel_26. :D !! Bona Noche ♥ :),irrelevant
"RT @capoKenn: i like big glutus & i cannot lie
#GOOGLE&lt;sandra levels lol&gt;",irrelevant
Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/BZNy74Nn,positive
I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple,neutral
Buenas noches a todos ya casi fin d semana y maÑana clase a las 7 ya el ultimo jalon #twitter off,irrelevant
"""Metro (design language)"" http://t.co/r7RdW1PH Microsoft took inspiration from King County Metro! #microsoft #metro #windows8 #bus",neutral
I love how it syncs your #Chrome bookmarks with your phone! #icecreamsandwich #google,positive
"""Request desktop site"" : fonction très sympa #google #nexusprime",irrelevant
グーグルと韓国のサムスン電子、スマートフォンの新機種「ギャラクシー・ネクサス」を１１月に世界で順次発売すると発表。４・６５型の有機ＥＬ画面を採用。日本ではＮＴＴドコモが発売　#keizai #sumaho #google　　http://t.co/h822eCym,irrelevant
"RT @SDHamiltonVIC: 'If you can’t fix a practical problem, polarise the country. This has been the working maxim of the Liberal party since…",negative
On Google+ then go here http://t.co/K6BggvDx #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral
Is Google planning to launch its own iTunes rival? - The Times of India http://t.co/1x73o5Yz #google,neutral
wish my deleted tweets would actually be thrown into the trash compacter instead of possibly showing up on people’s… https://t.co/ty6VpEmRKE,negative
@iphone4S  #IBM @apple iphone4s. Siri is not Watson @IBMWatson,neutral
@cnbcfastmomey what price should I sell @apple for,neutral
Yahoo! Just received welcome letter to join #TFS Preview. Thanks #Microsoft,neutral
#Google has done it again ..... #IceCream Sandwich,positive
"#Google Docs #Updates Presentations With Real-Time #Collaboration, New Themes, Transitions and More [Updates] http://t.co/JWSPetbd",neutral
#Teamfollowback #Microsoft investigating Windows Phone Mango Zune freezing problems,neutral
"these two days have been so good i can’t go back to contentless days literally we got UNSEEN FOOTAGE, ZAYN POSTING,… https://t.co/oxFvV2UM6V",positive
Love love love iOS 5!! @apple,positive
"RT @NickElPoeta: Saludos a usted que a estás horas sigue en el #facebook y el #twitter..
bendiciones",irrelevant
Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade,negative
"@tinyelvisbkwd I’m old as hell so I might have some perspective, something may happen or not happen to make you les… https://t.co/UXotXX0q2F",negative
jajajaja mi mama se metio en mi #twitter y en mi #facebook y escribio jajajaj te amo mami sos la mejor!!,irrelevant
"#Microsoft Engineer (VM Ware), 19/10/2011, #Vacatures, #Carrière.
http://t.co/Jct2ahOe

Bedrijfsprofiel: Microsoft Engineer 
 
Microsoft",irrelevant
